410
2 4
89 384 620
52 454 612
58 397 620
84 186 620
3 0 368
19 0 357
2 0 363
12 824
12 0 202
2 208 824
32 53 824
49 0 792
40 205 824
39 0 609
5 0 578
24 0 577
10 438 699
13 30 824
7 465 680
20 0 622
40 461
49 65 461
95 40 461
38 0 365
77 14 461
84 18 313
101 0 299
11 0 448
1 263 449
29 0 305
72 0 356
20 0 276
93 72 461
79 0 150
26 57 461
50 141 460
42 0 249
16 0 450
74 0 453
68 0 461
82 0 461
96 0 335
80 110 461
28 70 461
24 335 461
17 204 461
47 78 461
71 0 299
100 118 461
0 247 354
98 168 461
66 201 461
104 181 461
2 204 405
30 154 401
7 0 397
21 47 324
53 0 434
18 0 317
19 0 174
90 319 461
30 19
25 9 19
19 0 12
73 3 19
5 0 8
21 1 19
36 3 19
72 3 19
40 9 19
12 6 19
53 0 15
65 8 19
44 1 15
71 0 16
64 0 16
49 5 17
22 0 17
37 2 19
4 0 12
52 6 19
56 0 13
45 2 19
3 0 12
51 2 6
31 0 18
6 3 19
48 7 19
50 6 19
38 6 19
62 9 19
42 2 19
36 461
139 0 316
90 9 461
141 202 461
33 111 461
49 222 345
135 4 461
125 60 432
38 161 365
131 0 461
19 158 268
51 66 196
123 0 414
63 87 398
75 0 349
57 0 296
3 150 335
50 206 461
37 189 461
32 0 440
111 225 354
46 40 461
39 3 461
31 0 218
87 76 461
119 102 461
61 142 461
67 0 377
76 64 461
15 348 461
24 0 269
105 5 461
132 0 382
52 192 461
45 321 461
62 0 453
26 111 400
11 315
42 121 267
29 0 232
31 96 165
40 131 293
19 0 276
39 96 315
0 0 315
47 32 250
45 209 315
36 0 249
18 0 167
25 577
51 0 520
24 274 577
16 93 577
25 2 577
1 0 334
18 0 326
39 301 577
19 235 352
27 0 407
33 0 496
13 397 577
46 0 435
20 93 577
11 0 557
0 408 562
32 0 311
14 0 432
10 24 577
50 0 504
34 99 577
57 154 577
52 0 316
21 72 577
6 0 478
48 0 486
28 215
84 34 113
96 0 186
65 130 215
23 0 174
44 106 215
87 0 110
13 0 176
37 129 187
52 128 215
49 59 215
2 0 135
19 0 204
6 83 215
83 0 198
72 0 133
123 89 215
71 0 113
63 0 204
43 63 215
78 0 173
42 23 181
45 0 121
86 0 158
102 27 210
75 0 115
35 0 205
55 130 215
124 16 215
45 478
35 0 285
3 215 478
23 214 432
26 0 447
48 92 281
11 41 478
6 112 478
67 156 478
61 0 229
18 158 478
52 0 230
31 0 197
1 0 456
32 0 455
53 0 116
17 257 478
25 61 478
21 176 478
27 244 417
13 1 333
34 3 182
64 0 294
8 293 478
55 0 478
47 0 462
40 0 339
0 0 301
30 118 478
4 0 440
51 264 424
57 0 398
45 202 478
41 21 158
59 161 452
58 319 478
46 178 478
60 0 214
43 0 137
46 0 168
66 30 478
28 0 423
56 112 478
61 293 478
14 0 270
65 180 478
23 201
12 24 94
93 3 201
84 34 201
4 0 188
40 0 187
3 25 201
24 0 166
95 0 194
6 39 201
75 0 60
104 85 201
101 0 158
34 0 192
80 0 195
79 138 201
0 0 131
7 119 201
102 64 194
11 0 101
57 93 201
9 6 201
73 0 134
77 20 201
49 883
25 0 791
85 0 383
57 0 847
45 0 629
49 0 849
35 241 883
30 0 693
17 0 864
73 144 383
2 73 883
68 162 360
88 0 601
48 21 883
5 0 610
65 159 883
43 108 883
24 0 756
34 0 742
56 0 757
27 86 883
8 77 837
52 0 865
67 40 632
0 72 883
83 210 883
75 0 643
64 17 883
76 0 690
15 661 877
6 0 224
38 0 577
15 0 451
12 397 883
63 281 566
61 0 479
81 0 859
44 219 883
13 18 883
29 64 883
79 63 883
55 442 704
51 168 883
60 278 883
86 0 723
74 0 843
40 203 795
10 247 883
28 92 883
84 328 883
48 151
87 65 150
76 97 151
61 30 151
0 6 151
24 44 127
5 0 61
14 0 78
94 36 151
119 0 132
99 46 151
20 0 145
30 0 109
28 0 123
31 10 151
100 32 151
42 1 151
63 91 151
47 0 83
21 13 151
3 18 93
48 0 121
36 0 72
108 57 136
56 28 151
60 0 131
23 3 151
27 34 80
43 0 115
35 18 151
85 12 151
104 74 151
8 0 104
22 28 151
2 0 124
39 0 103
68 0 88
110 15 151
65 59 151
51 8 111
44 6 151
59 80 151
88 68 151
73 57 105
116 77 151
91 0 105
12 0 132
37 51 151
86 0 147
33 939
11 0 784
32 241 939
56 102 939
59 256 939
25 0 724
46 231 939
16 54 939
10 96 303
3 0 772
22 0 576
28 64 317
57 0 214
61 33 939
39 433 939
60 0 377
4 380 939
23 433 939
55 400 939
51 526 790
30 0 928
12 0 464
62 0 530
38 14 939
26 491 939
5 669 939
0 435 939
19 192 939
35 614 939
53 262 939
34 0 892
29 109 439
21 0 785
5 291 650
5 208
11 19 161
26 0 206
22 0 208
21 0 196
19 13 208
40 323
85 23 323
81 1 323
28 0 272
72 34 323
39 142 323
37 0 259
40 77 302
54 0 198
12 82 323
31 137 323
7 30 323
77 0 283
80 86 173
2 6 185
78 0 223
56 3 323
21 0 233
9 0 250
70 0 323
68 83 220
65 160 323
46 1 323
31 1 126
50 54 323
4 0 241
15 200 323
26 0 175
49 0 314
75 0 275
29 0 94
44 100 176
34 135 278
16 225 323
64 14 323
8 13 323
89 73 323
43 154 323
1 111 323
17 98 323
58 0 267
1 965
82 77 965
6 687
28 478 687
60 227 687
10 0 626
77 247 687
64 0 407
19 62 687
39 22
108 0 18
22 10 18
77 12 22
98 0 12
31 17 22
18 0 13
68 0 21
46 11 17
44 10 18
45 11 22
9 6 19
4 8 22
33 4 22
105 0 15
58 1 22
0 4 22
6 2 11
83 0 18
71 0 20
70 7 22
100 0 20
116 1 22
38 0 17
107 0 6
62 0 20
84 7 22
24 2 22
53 8 22
2 0 15
64 0 19
65 3 22
1 6 22
110 3 22
67 0 21
92 11 15
102 13 20
61 1 22
4 0 6
85 0 16
46 654
41 292 488
85 0 431
88 64 654
95 264 459
26 425 654
43 0 265
8 0 540
18 214 654
50 128 654
48 0 608
71 214 654
35 212 654
76 221 654
69 3 654
66 126 654
20 489 646
44 365 654
47 107 654
79 26 270
30 176 654
56 0 640
89 94 253
1 433 654
21 0 283
32 143 390
2 0 353
72 126 654
61 191 654
86 395 654
55 14 654
17 0 464
93 0 282
57 0 459
28 0 551
54 0 508
64 0 585
90 51 654
78 324 654
52 0 460
68 214 654
25 66 654
34 256 654
16 204 654
53 142 654
67 0 591
14 29 654
18 402
77 74 402
71 0 262
66 0 99
104 0 220
24 81 402
97 49 189
84 0 168
25 0 339
41 0 329
79 17 402
64 0 106
101 299 402
35 0 325
9 290 402
57 0 195
105 159 402
46 94 213
56 14 402
28 837
64 246 837
67 369 837
83 133 837
105 0 715
75 60 837
48 0 603
5 0 644
22 0 481
57 0 631
6 481 747
23 150 837
97 269 621
50 0 477
21 202 837
90 291 837
4 0 313
81 376 837
28 244 686
89 351 837
26 231 837
51 448 791
24 0 819
40 0 715
99 101 787
80 138 837
27 204 655
96 200 837
36 404 837
42 951
20 0 928
57 228 951
74 123 951
63 0 429
1 397 951
81 12 764
35 0 906
43 668 865
65 504 951
71 294 951
44 578 951
90 586 893
9 38 951
34 0 888
3 0 436
83 256 631
0 0 951
5 44 711
38 68 510
21 4 951
15 11 473
13 249 705
29 0 916
18 250 951
59 612 951
30 0 890
42 0 933
78 0 615
70 667 873
68 141 407
16 0 684
56 0 721
66 0 951
3 532 951
36 510 840
77 38 951
17 56 768
82 0 945
67 109 951
61 334 531
2 0 794
70 171 409
43 233
74 9 233
52 16 233
5 0 222
6 0 162
76 0 182
34 118 233
38 0 222
27 0 196
56 105 233
77 39 233
75 56 233
46 0 233
81 0 178
82 132 233
22 54 103
8 84 150
51 104 233
36 0 111
13 0 200
65 67 233
32 33 233
69 0 163
66 10 233
44 15 233
31 3 233
10 0 83
58 35 233
68 15 233
17 0 117
35 167 233
41 0 215
11 114 233
87 47 233
9 30 233
80 73 233
3 0 127
49 5 232
67 59 233
48 0 156
39 26 233
15 6 233
23 28 233
72 77 233
22 823
22 9 381
30 64 366
50 42 823
36 58 823
53 349 823
27 103 314
44 0 805
7 152 463
8 332 823
5 20 823
15 309 823
2 0 681
29 0 352
31 16 451
25 0 504
51 311 823
11 0 732
55 92 543
39 48 307
46 257 823
16 0 649
4 0 609
26 990
55 154 668
16 284 770
92 51 990
125 0 443
50 0 909
47 372 990
25 0 328
83 234 990
118 320 671
113 0 300
43 430 990
61 0 917
114 285 778
65 234 681
45 96 637
115 0 830
18 0 683
81 0 489
127 703 923
28 0 598
101 0 663
19 106 990
53 0 529
75 581 897
110 0 768
82 0 536
12 35
5 0 23
24 0 11
1 5 35
18 7 23
31 13 35
6 0 27
22 0 21
20 0 29
25 0 33
3 0 16
13 0 29
15 15 35
46 221
34 0 123
72 0 186
30 0 86
1 56 221
32 0 213
10 43 221
80 103 221
81 97 221
67 59 221
0 0 214
48 0 138
20 10 221
100 0 132
22 0 167
94 0 185
76 0 189
52 29 165
44 0 213
95 62 221
88 0 184
57 6 172
91 0 183
8 18 221
37 50 221
60 0 173
9 22 103
26 56 221
73 0 151
51 36 221
46 0 187
47 32 140
99 61 221
39 107 183
78 156 221
43 0 182
64 81 177
27 94 221
14 0 208
24 0 142
33 0 170
11 0 210
50 0 71
84 11 169
70 0 195
56 0 139
75 0 218
45 445
40 109 418
55 0 349
45 0 173
24 211 445
49 41 445
47 86 445
51 286 405
66 0 386
54 244 445
9 0 207
14 0 162
39 29 445
61 0 187
37 279 401
36 0 389
28 218 366
56 0 403
17 50 445
44 37 445
8 2 402
31 253 445
68 249 424
15 6 283
20 134 445
5 195 445
42 282 445
26 0 299
13 174 445
2 0 373
46 0 285
21 26 445
6 0 172
4 59 445
38 82 300
70 151 295
41 48 445
43 59 435
7 24 445
62 155 445
0 0 229
3 0 264
16 0 427
53 78 445
64 0 236
30 154 445
32 57
34 0 19
113 0 41
118 0 50
82 0 42
114 0 56
17 0 54
93 1 17
101 11 57
65 0 30
37 5 57
72 10 57
95 0 42
29 0 47
33 27 57
120 0 13
0 8 57
40 14 57
45 0 41
116 10 57
67 29 57
63 33 57
70 2 57
78 0 53
18 46 57
122 0 42
64 0 55
10 7 57
30 0 48
90 1 43
11 0 28
60 0 26
32 7 57
44 711
1 16 642
22 190 711
2 138 711
23 0 546
43 63 711
16 0 530
14 201 711
54 136 711
46 0 670
62 212 711
47 0 666
27 160 711
34 139 711
17 140 711
21 0 638
15 288 711
57 0 463
4 0 681
60 0 416
42 41 347
8 0 401
28 80 711
6 0 243
20 311 509
39 231 495
30 0 638
53 22 711
13 49 625
19 0 201
56 89 711
45 436 630
12 186 711
24 136 711
33 0 593
51 0 366
0 375 711
44 237 711
37 0 625
29 0 615
9 402 561
26 0 687
5 0 687
49 0 665
7 0 556
32 381
30 40 260
99 58 381
82 193 381
33 0 296
102 0 287
65 100 381
24 0 271
107 0 362
71 152 381
36 129 381
76 70 381
87 273 381
96 0 347
17 0 304
41 0 295
8 0 153
28 9 381
92 154 381
11 55 381
77 80 345
61 68 381
51 266 362
37 0 159
94 150 381
39 0 136
35 25 381
2 64 381
42 67 381
54 114 381
68 25 381
53 235 327
14 0 341
41 223
23 0 178
142 9 67
100 0 182
14 133 223
17 165 223
132 0 133
114 55 223
72 34 208
33 0 156
22 66 223
66 0 169
84 3 61
92 127 223
121 0 144
3 0 121
130 50 223
133 0 166
56 47 214
98 25 223
111 103 223
21 52 205
12 37 223
0 0 82
27 80 131
128 0 215
124 21 223
40 0 212
131 106 223
39 95 223
106 138 223
61 0 127
45 0 217
104 155 217
111 0 94
75 9 181
60 0 185
99 128 223
123 56 223
82 0 145
24 0 208
19 0 134
5 779
46 0 715
23 0 445
92 20 779
9 0 438
55 0 589
24 938
40 0 716
4 55 731
29 185 938
36 0 577
8 0 697
41 8 938
44 0 636
49 0 659
6 469 938
20 0 899
35 177 624
32 0 803
25 85 938
46 156 938
34 18 938
37 27 938
53 0 879
55 156 938
21 0 588
9 200 938
30 0 699
48 532 938
5 90 938
51 243 936
37 176
63 73 176
74 9 113
21 55 176
85 78 176
26 0 126
77 8 176
52 54 176
19 0 150
6 37 175
57 68 105
67 3 138
58 5 77
7 0 131
35 0 167
42 0 89
75 0 82
78 119 176
15 0 117
9 0 134
70 0 113
71 0 150
14 0 167
81 0 144
28 19 176
5 84 134
53 46 176
16 0 99
36 123 176
65 5 176
61 0 165
82 11 176
4 0 140
43 0 143
80 117 176
64 5 176
47 0 176
24 16 176
49 59
0 7 59
44 15 32
46 34 59
40 27 59
4 14 59
41 0 57
16 43 59
42 0 34
6 0 22
47 22 59
26 0 38
55 0 55
30 1 59
27 0 54
1 18 59
29 0 57
57 33 59
53 4 59
65 0 56
32 0 47
58 30 59
22 0 41
62 11 59
49 29 59
15 0 51
43 0 45
45 6 59
9 17 59
56 23 59
60 27 59
8 0 24
38 20 59
34 22 55
5 18 48
67 0 55
18 1 55
20 32 59
24 25 59
23 0 51
31 6 25
6 24 59
52 0 33
54 0 58
14 6 59
61 0 37
16 26 38
66 0 50
2 0 54
21 8 59
25 633
27 0 595
18 0 425
41 309 633
58 412 633
60 31 500
9 145 291
22 272 633
24 159 633
46 109 633
7 0 366
3 0 357
16 150 633
1 0 434
53 343 633
30 270 633
20 0 519
62 119 633
17 82 633
49 0 486
57 0 423
8 268 633
4 478 633
5 239 633
28 0 497
66 0 585
29 536
62 0 462
43 0 185
44 45 292
80 0 420
29 0 199
84 100 536
74 0 155
41 119 536
51 245 536
16 22 536
21 0 482
58 63 403
12 32 223
87 62 536
59 113 536
0 0 286
72 128 364
61 201 311
30 0 284
56 131 536
85 94 500
25 366 536
63 147 536
50 45 536
34 166 536
90 0 531
26 0 383
9 288 536
19 6 440
24 986
48 0 911
27 0 631
42 384 728
36 0 428
40 143 986
2 392 986
33 0 827
32 70 986
45 573 986
9 0 923
43 148 972
22 0 467
34 0 802
38 371 986
15 0 608
46 160 986
11 188 986
25 0 946
51 171 986
29 106 775
10 379 986
23 69 986
30 356 841
52 0 846
28 707
22 208 707
38 104 707
20 186 443
31 284 707
4 132 707
1 60 707
42 91 707
49 112 681
37 178 655
36 309 707
16 0 483
15 245 707
51 0 688
44 0 235
14 283 707
0 335 707
21 0 591
17 219 707
46 18 161
47 139 400
10 287 707
23 0 237
33 63 707
26 285 707
3 0 503
12 18 707
13 0 412
50 0 193
48 439
94 55 439
17 0 400
79 0 289
23 212 395
6 130 439
19 0 250
77 91 439
13 0 311
18 0 330
26 159 439
76 7 439
20 41 439
39 48 439
48 0 330
1 0 178
12 0 379
30 172 439
89 145 344
51 0 404
67 32 439
45 79 439
68 0 429
46 0 439
91 0 403
0 59 439
4 0 191
16 0 326
2 102 439
43 267 439
92 99 439
95 243 439
54 0 303
5 0 353
70 40 369
22 0 408
62 0 337
83 0 196
80 0 408
33 42 416
19 298 439
15 47 242
35 0 341
37 199 439
11 79 439
52 234 355
66 0 97
96 89 439
58 66 439
27 298
75 52 298
21 193 298
14 0 185
66 86 298
22 114 298
43 44 298
73 169 281
30 0 200
62 103 298
81 0 224
10 114 298
72 0 145
90 27 298
69 59 298
24 0 286
23 187 298
13 0 188
35 0 296
5 0 213
28 122 298
86 0 170
106 66 298
33 169 298
27 158 298
6 166 298
44 43 298
49 0 215
1 19
38 0 8
27 650
98 193 650
60 0 325
73 0 358
12 0 548
81 0 414
22 320 650
53 199 474
90 0 612
27 242 650
66 0 495
13 0 648
9 104 598
91 437 650
68 51 650
103 8 650
21 95 650
49 0 315
104 501 644
83 0 377
99 0 558
56 0 628
72 0 190
41 350 650
28 437 648
1 355 650
95 0 510
32 170 650
13 468
64 0 407
37 269 374
59 0 460
53 56 468
26 360 468
24 0 200
96 0 405
40 184 468
57 84 468
49 0 212
54 78 468
6 44 468
42 0 399
18 962
32 0 906
22 0 620
24 308 962
19 0 376
36 32 962
21 235 829
33 0 480
20 0 757
5 31 658
17 209 962
11 0 744
15 311 962
0 156 962
34 0 951
7 0 930
10 200 962
23 0 863
26 0 910
49 671
81 0 656
34 168 671
60 284 671
105 0 573
106 52 407
74 0 624
80 26 237
26 173 671
75 135 671
24 215 671
77 0 407
0 384 670
28 0 389
92 0 651
57 96 626
5 0 598
100 92 371
62 91 671
47 47 671
27 514 671
71 0 539
41 85 607
84 254 520
38 0 555
35 143 405
20 0 321
49 0 563
98 0 257
67 188 671
7 61 671
14 73 671
78 0 579
16 179 656
91 52 558
107 0 614
54 0 452
27 0 508
4 231 671
110 0 642
73 0 632
70 170 671
90 148 671
13 253 483
15 0 642
93 205 671
83 0 630
1 476 671
23 132 671
64 250 671
28 236
53 174 236
111 0 192
58 184 236
109 42 236
96 0 189
94 74 236
17 0 119
7 76 123
125 0 184
61 21 90
47 0 211
103 124 219
67 96 236
132 131 236
123 35 236
28 36 104
82 0 209
63 47 236
106 0 230
22 0 225
32 78 236
118 25 236
72 0 235
77 0 218
31 54 126
119 6 236
71 45 236
40 0 236
37 458
9 0 407
90 10 458
33 103 318
37 45 436
94 0 371
1 0 310
39 13 458
108 163 262
15 14 458
18 24 370
48 40 310
11 126 458
78 9 254
0 0 313
30 0 374
5 168 375
89 0 334
80 109 368
85 0 428
32 0 389
83 0 458
44 189 458
97 91 458
45 0 454
52 0 267
64 0 406
70 59 458
46 0 445
8 79 458
54 10 447
105 0 292
58 0 231
60 0 407
31 69 458
36 106 458
88 156 458
26 82 458
39 282
34 44 282
22 0 140
15 0 135
31 0 243
54 16 282
43 110 242
45 0 270
11 0 130
2 0 103
42 0 199
49 0 191
20 0 138
1 0 282
58 164 282
6 0 156
27 0 282
26 109 267
29 0 197
17 0 156
24 155 282
23 134 282
32 0 217
33 65 161
30 0 183
12 0 244
39 7 282
18 20 282
52 0 151
46 149 282
3 0 247
8 1 195
14 141 258
55 6 282
10 0 245
14 0 104
16 0 250
41 0 107
59 0 131
0 0 276
27 584
94 105 584
106 0 519
84 189 584
29 0 479
60 150 584
51 273 584
33 160 584
95 0 436
123 0 383
18 0 384
8 0 351
21 84 584
115 144 338
113 25 584
48 0 389
27 123 584
78 28 584
49 0 495
44 168 476
100 264 390
108 0 232
41 0 479
0 238 360
53 158 584
26 102 584
5 49 584
80 271 487
28 324
29 121 315
112 51 233
34 0 159
121 0 308
51 0 287
33 140 324
25 145 324
56 41 324
116 130 324
97 0 284
113 0 189
16 55 203
117 0 73
109 13 324
85 252 320
86 166 324
91 39 305
64 0 246
67 46 324
13 0 191
127 158 324
130 81 324
57 0 288
46 0 237
72 128 274
81 214 324
78 58 259
15 105 191
44 567
53 428 567
47 169 567
77 32 567
45 33 226
17 0 491
43 112 567
80 0 431
74 215 486
40 0 341
9 327 567
62 47 567
13 0 300
32 346 567
66 46 531
4 171 567
81 308 567
26 29 567
3 63 567
54 203 567
29 0 498
73 211 567
6 106 567
70 0 199
78 0 488
71 113 424
21 359 567
23 86 309
24 0 406
68 0 522
72 332 567
33 0 411
20 34 567
59 316 560
0 0 505
25 0 567
69 0 401
65 261 567
11 366 567
50 1 567
41 98 567
18 107 476
5 0 326
70 229 567
7 20 567
32 208
55 0 174
7 0 206
80 0 97
2 48 208
22 0 146
38 0 123
18 6 208
47 15 208
5 42 152
62 0 84
14 68 120
23 0 198
81 0 155
51 36 208
79 0 109
58 0 201
72 50 208
4 0 113
43 0 161
52 8 208
71 0 103
1 11 208
26 0 137
56 26 208
30 94 148
40 0 114
30 0 69
6 51 208
0 0 156
54 0 135
25 0 138
62 110 168
37 837
60 145 777
97 332 837
22 48 837
45 519 837
104 0 194
34 0 618
54 269 837
13 0 652
17 55 644
33 177 758
30 277 837
95 0 686
50 0 603
43 239 469
57 298 837
81 104 837
19 0 700
77 193 837
71 315 837
16 0 404
68 43 837
64 140 837
23 0 472
78 0 492
92 0 689
18 0 625
44 0 553
93 0 823
87 0 704
65 0 447
103 125 379
12 0 582
90 525 837
106 0 571
8 0 818
99 39 837
51 0 777
1 269
0 2 269
21 61
70 7 50
28 0 31
41 0 19
106 12 53
16 0 39
116 32 56
113 4 38
118 0 59
50 0 42
68 7 61
86 8 52
125 0 59
11 24 37
9 0 30
3 16 61
27 0 48
120 30 60
30 0 52
45 3 61
29 16 61
48 21 36
8 123
28 40 116
36 17 94
25 1 123
70 0 105
81 36 104
35 5 123
34 2 123
7 41 123
10 836
23 0 797
32 0 469
40 0 815
2 0 741
20 263 836
28 0 385
21 0 565
39 21 836
22 173 836
13 0 802
20 955
10 0 398
20 0 538
35 0 424
28 201 573
25 0 528
60 0 819
14 0 637
49 128 955
62 130 595
48 382 949
9 328 955
13 0 912
7 0 668
27 0 896
1 362 955
12 448 757
19 0 666
34 491 955
33 259 955
34 0 480
9 779
2 30 497
15 0 484
35 0 272
21 330 779
13 0 579
44 141 779
17 0 721
4 25 779
42 268 779
2 445
86 0 124
49 0 322
47 652
38 0 468
8 80 652
32 91 652
11 481 645
49 0 545
60 0 298
42 35 652
40 0 586
25 0 529
54 310 652
50 269 652
14 0 394
57 12 262
20 0 646
19 0 556
61 77 652
45 0 401
62 111 652
30 458 620
6 254 620
12 0 442
9 0 419
46 246 652
14 449 652
58 153 589
48 0 443
51 231 652
1 167 362
10 92 551
47 0 629
26 153 652
34 442 638
24 447 627
36 180 652
59 0 266
29 283 652
22 244 652
9 422 618
27 0 510
13 0 444
23 227 630
18 157 652
15 285 652
28 0 373
63 150 472
64 0 601
4 59 652
30 954
37 140 954
45 297 954
50 42 954
39 125 954
34 481 954
44 39 954
26 0 916
58 696 954
19 353 878
54 0 647
48 623 954
52 251 954
16 0 920
18 209 954
14 478 822
47 198 954
38 227 954
28 285 954
42 0 779
31 482 954
0 0 881
57 481 756
3 0 536
17 113 954
51 179 659
32 0 628
30 14 954
5 0 589
23 313 521
12 256 954
21 957
49 43 957
0 31 774
81 13 957
25 0 925
1 0 565
43 78 957
33 36 957
11 0 810
21 234 724
28 0 487
65 695 957
13 532 957
37 0 955
93 0 577
44 0 814
57 303 957
39 92 589
20 0 746
36 396 957
41 107 957
52 0 782
26 232
37 47 232
6 9 122
30 0 191
15 19 232
34 66 232
32 25 232
42 6 155
3 0 218
9 0 153
13 72 232
10 0 205
35 0 207
5 0 148
31 0 136
39 0 106
7 115 232
18 0 102
28 116 232
11 114 232
27 78 151
40 146 232
46 0 111
12 102 232
2 0 232
11 0 80
38 21 232
44 220
35 83 132
3 0 182
38 0 218
27 0 109
46 0 207
8 48 220
12 52 220
57 57 220
50 0 134
19 7 220
39 0 83
42 14 101
6 15 140
9 0 102
36 84 220
31 0 170
49 129 220
1 0 144
33 0 147
47 0 77
32 107 220
15 0 189
55 84 220
53 0 115
0 0 157
41 0 175
58 0 135
2 0 156
13 29 220
60 12 220
30 0 180
10 0 184
16 0 219
4 53 219
7 0 188
20 0 96
29 132 206
43 115 220
59 9 220
5 0 218
25 0 214
28 39 220
24 142 220
17 1 220
47 421
22 0 405
48 6 253
45 202 421
19 14 421
33 0 161
34 215 421
3 131 421
34 0 165
56 193 421
31 163 421
58 50 421
53 10 421
10 0 130
6 90 421
54 215 421
16 35 421
46 23 421
40 43 421
41 0 234
4 54 421
11 145 421
9 0 339
44 58 421
32 4 181
13 0 390
24 209 421
21 275 421
51 0 230
1 158 385
23 71 187
7 58 386
18 0 288
12 0 136
37 0 370
42 224 421
30 89 421
27 0 413
57 21 421
39 37 187
20 0 268
17 0 250
36 58 264
2 265 421
26 0 191
0 27 421
25 0 421
8 18 421
16 819
76 0 357
15 141 819
45 0 556
61 275 819
18 214 819
49 0 507
68 0 412
23 0 679
49 554 819
81 45 285
35 0 482
34 230 442
82 39 819
42 328 819
10 438 819
59 141 771
42 557
57 429 541
8 198 557
2 127 317
6 17 557
49 152 557
26 0 543
34 0 480
53 18 557
14 20 288
1 29 557
41 7 361
13 243 557
4 0 313
25 287 557
45 212 557
39 33 557
0 73 389
27 0 314
35 134 557
58 72 557
32 81 557
55 0 548
36 0 489
10 0 516
47 0 547
11 0 379
16 0 382
31 254 525
18 0 466
56 193 402
15 0 548
21 0 354
50 84 557
29 260 557
24 46 557
57 0 417
20 0 348
30 22 528
28 261 557
9 0 518
23 0 518
3 0 528
1 381
44 0 219
30 340
83 0 279
52 26 340
5 149 340
6 0 188
69 0 314
78 0 207
66 82 340
97 0 266
23 144 340
84 91 267
11 0 311
22 16 340
71 10 340
63 0 301
2 0 253
10 0 190
29 0 312
24 0 314
93 172 340
39 0 336
87 169 340
55 78 340
18 0 304
79 0 312
82 69 340
90 107 340
37 0 332
94 64 340
9 0 336
96 186 340
6 400
64 0 346
45 83 400
40 0 281
31 168 400
48 213 312
63 9 232
15 461
86 0 403
37 0 329
45 94 461
103 0 227
62 211 461
65 0 383
5 119 451
56 0 458
85 56 461
108 235 461
38 39 269
39 0 357
114 0 384
8 27 430
21 305 419
46 278
18 72 278
22 0 250
23 0 189
10 0 278
46 59 278
7 51 278
14 23 278
35 12 278
42 118 278
37 59 278
25 13 278
43 0 210
40 1 278
11 0 114
12 0 270
9 0 200
38 0 144
13 106 278
5 0 217
6 0 246
30 23 171
53 193 267
50 0 268
49 0 255
17 0 138
36 162 278
44 25 278
8 21 278
31 127 278
0 161 278
41 0 231
39 0 239
32 50 278
45 0 248
52 91 278
26 0 260
53 0 138
20 140 278
54 0 242
2 0 147
28 35 256
16 115 200
34 107 278
21 32 149
19 0 277
29 0 221
25 259
56 0 104
82 68 137
48 0 242
89 84 259
42 0 135
101 17 259
40 64 217
49 32 259
79 0 248
10 2 195
90 0 177
33 11 259
80 42 259
28 31 191
92 74 159
62 68 259
14 121 259
29 0 207
21 0 164
11 0 163
98 47 259
59 15 259
65 43 259
30 77 259
56 198 259
42 822
25 0 805
20 163 822
27 1 594
61 165 822
1 0 634
89 333 822
4 55 498
73 0 822
12 0 178
6 0 371
75 0 818
35 0 741
78 156 822
48 184 822
31 256 822
41 132 822
85 74 822
40 0 610
21 175 822
102 0 663
59 0 623
16 4 822
87 172 822
91 0 442
83 51 822
36 212 544
103 155 822
38 244 822
77 423 822
9 252 822
79 271 822
26 251 822
64 0 536
82 257 822
86 0 372
100 0 733
17 0 773
15 0 777
81 58 822
51 57 822
96 0 647
7 268 822
34 494
0 82 494
13 60 222
50 152 494
18 363 494
30 212 317
5 0 363
52 0 442
35 290 494
40 43 494
21 48 494
33 107 494
38 315 427
9 0 359
41 243 419
1 0 480
49 172 494
7 155 494
34 134 494
18 0 355
54 0 215
56 0 458
43 268 490
46 145 457
23 20 494
47 0 412
11 0 358
60 0 459
12 0 213
17 15 494
10 77 419
32 263 393
3 0 477
15 149 273
4 0 468
10 79
36 9 79
40 0 79
49 0 61
6 0 22
18 8 53
65 13 79
63 56 79
9 0 45
75 18 79
38 1 46
22 633
73 0 628
63 382 633
43 32 508
58 0 486
55 197 633
0 99 633
83 96 222
9 0 544
4 374 627
88 16 633
57 0 517
82 258 633
70 168 321
12 12 633
74 0 605
80 0 447
41 279 633
75 200 633
64 169 355
36 7 486
2 269 633
15 0 415
21 832
0 24 832
4 0 734
41 8 832
51 0 724
49 122 832
37 0 674
8 0 598
44 48 832
27 458 832
7 0 808
12 0 624
2 445 775
20 53 832
23 0 427
53 0 449
21 359 832
9 87 360
54 0 411
39 384 832
65 141 832
13 0 832
4 424
23 0 230
60 38 424
18 185 322
57 77 265
39 900
2 0 622
53 0 350
103 405 841
40 122 900
29 340 657
94 0 401
72 380 900
12 0 846
98 0 817
77 68 900
62 80 900
51 503 900
27 1 900
9 67 900
13 600 900
47 0 704
11 62 900
112 252 554
46 0 793
20 367 900
107 259 669
42 288 900
33 569 900
86 638 900
122 0 525
26 232 900
68 0 589
81 197 694
19 314 900
96 42 900
67 325 682
36 0 791
110 0 381
125 0 814
74 133 900
82 0 417
3 68 547
35 0 503
38 0 758
41 90
50 5 70
68 13 90
102 17 90
53 0 60
10 12 76
60 0 66
21 7 90
